event,order_id,symbol,latency_ms,status,timestamp
submit,PAPER-700,EURUSD,30.485000000000003,accepted,2025-11-10T16:11:21.953653
submit,PAPER-701,EURUSD,26.396,accepted,2025-11-10T16:11:21.980607
submit,PAPER-702,EURUSD,26.968,accepted,2025-11-10T16:11:22.008009
submit,PAPER-703,EURUSD,25.71,accepted,2025-11-10T16:11:22.034331
submit,PAPER-704,EURUSD,30.315,accepted,2025-11-10T16:11:22.065146
submit,PAPER-705,EURUSD,30.301000000000002,accepted,2025-11-10T16:11:22.095868
submit,PAPER-706,EURUSD,29.305,accepted,2025-11-10T16:11:22.125688
submit,PAPER-707,EURUSD,30.435,accepted,2025-11-10T16:11:22.156455
submit,PAPER-708,EURUSD,30.266000000000002,accepted,2025-11-10T16:11:22.187123
submit,PAPER-709,EURUSD,30.38,accepted,2025-11-10T16:11:22.217802
submit,PAPER-710,EURUSD,25.69,accepted,2025-11-10T16:11:22.243965
submit,PAPER-711,EURUSD,27.864,accepted,2025-11-10T16:11:22.272219
submit,PAPER-712,EURUSD,26.44,accepted,2025-11-10T16:11:22.299067
submit,PAPER-713,EURUSD,26.89,accepted,2025-11-10T16:11:22.326492
submit,PAPER-714,EURUSD,30.355,accepted,2025-11-10T16:11:22.357206
submit,PAPER-715,EURUSD,30.342000000000002,accepted,2025-11-10T16:11:22.388069
submit,PAPER-716,EURUSD,27.68,accepted,2025-11-10T16:11:22.416660
submit,PAPER-717,EURUSD,30.544999999999998,accepted,2025-11-10T16:11:22.447825
submit,PAPER-718,EURUSD,30.477,accepted,2025-11-10T16:11:22.478804
submit,PAPER-719,EURUSD,28.67,accepted,2025-11-10T16:11:22.507998
submit,PAPER-720,EURUSD,26.594,accepted,2025-11-10T16:11:22.535148
submit,PAPER-721,EURUSD,28.407,accepted,2025-11-10T16:11:22.563873
submit,PAPER-722,EURUSD,30.238999999999997,accepted,2025-11-10T16:11:22.594794
submit,PAPER-723,EURUSD,30.286,accepted,2025-11-10T16:11:22.625667
submit,PAPER-724,EURUSD,30.758,accepted,2025-11-10T16:11:22.656964
submit,PAPER-725,EURUSD,30.03,accepted,2025-11-10T16:11:22.687761
submit,PAPER-726,EURUSD,27.391,accepted,2025-11-10T16:11:22.715962
submit,PAPER-727,EURUSD,30.213,accepted,2025-11-10T16:11:22.746710
submit,PAPER-728,EURUSD,30.318,accepted,2025-11-10T16:11:22.777554
submit,PAPER-729,EURUSD,27.833,accepted,2025-11-10T16:11:22.805735
submit,PAPER-730,EURUSD,30.392,accepted,2025-11-10T16:11:22.836576
submit,PAPER-731,EURUSD,30.702,accepted,2025-11-10T16:11:22.867696
submit,PAPER-732,EURUSD,29.535,accepted,2025-11-10T16:11:22.897676
submit,PAPER-733,EURUSD,30.419999999999998,accepted,2025-11-10T16:11:22.928735
submit,PAPER-734,EURUSD,28.331,accepted,2025-11-10T16:11:22.957642
submit,PAPER-735,EURUSD,30.66,accepted,2025-11-10T16:11:22.989400
submit,PAPER-736,EURUSD,31.205000000000002,accepted,2025-11-10T16:11:23.021310
submit,PAPER-737,EURUSD,27.36,accepted,2025-11-10T16:11:23.049545
submit,PAPER-738,EURUSD,29.173000000000002,accepted,2025-11-10T16:11:23.079838
submit,PAPER-739,EURUSD,30.362000000000002,accepted,2025-11-10T16:11:23.110715
submit,PAPER-740,EURUSD,30.371,accepted,2025-11-10T16:11:23.141682
submit,PAPER-741,EURUSD,30.298,accepted,2025-11-10T16:11:23.172369
submit,PAPER-742,EURUSD,28.314,accepted,2025-11-10T16:11:23.201067
submit,PAPER-743,EURUSD,30.305,accepted,2025-11-10T16:11:23.231722
submit,PAPER-744,EURUSD,27.942999999999998,accepted,2025-11-10T16:11:23.260065
submit,PAPER-745,EURUSD,30.263,accepted,2025-11-10T16:11:23.290740
submit,PAPER-746,EURUSD,30.424,accepted,2025-11-10T16:11:23.321608
submit,PAPER-747,EURUSD,29.274,accepted,2025-11-10T16:11:23.351505
submit,PAPER-748,EURUSD,30.378,accepted,2025-11-10T16:11:23.382402
submit,PAPER-749,EURUSD,30.251,accepted,2025-11-10T16:11:23.413072
submit,PAPER-750,EURUSD,30.559,accepted,2025-11-10T16:11:23.443998
submit,PAPER-751,EURUSD,30.374000000000002,accepted,2025-11-10T16:11:23.475191
submit,PAPER-752,EURUSD,30.134,accepted,2025-11-10T16:11:23.505720
submit,PAPER-753,EURUSD,30.41,accepted,2025-11-10T16:11:23.536493
submit,PAPER-754,EURUSD,30.358,accepted,2025-11-10T16:11:23.567381
submit,PAPER-755,EURUSD,30.197000000000003,accepted,2025-11-10T16:11:23.598037
submit,PAPER-756,EURUSD,29.253,accepted,2025-11-10T16:11:23.627694
submit,PAPER-757,EURUSD,30.526999999999997,accepted,2025-11-10T16:11:23.658613
submit,PAPER-758,EURUSD,30.326999999999998,accepted,2025-11-10T16:11:23.689606
submit,PAPER-759,EURUSD,27.265,accepted,2025-11-10T16:11:23.717328
submit,PAPER-760,EURUSD,27.154,accepted,2025-11-10T16:11:23.744960
submit,PAPER-761,EURUSD,29.663999999999998,accepted,2025-11-10T16:11:23.775093
submit,PAPER-762,EURUSD,30.541999999999998,accepted,2025-11-10T16:11:23.806220
submit,PAPER-763,EURUSD,30.509,accepted,2025-11-10T16:11:23.837256
submit,PAPER-764,EURUSD,26.447,accepted,2025-11-10T16:11:23.864221
submit,PAPER-765,EURUSD,30.433999999999997,accepted,2025-11-10T16:11:23.895046
submit,PAPER-766,EURUSD,28.871000000000002,accepted,2025-11-10T16:11:23.924563
submit,PAPER-767,EURUSD,27.819,accepted,2025-11-10T16:11:23.952715
submit,PAPER-768,EURUSD,30.546,accepted,2025-11-10T16:11:23.983826
submit,PAPER-769,EURUSD,30.411,accepted,2025-11-10T16:11:24.014613
submit,PAPER-770,EURUSD,30.823,accepted,2025-11-10T16:11:24.045851
submit,PAPER-771,EURUSD,30.389,accepted,2025-11-10T16:11:24.076671
submit,PAPER-772,EURUSD,29.814,accepted,2025-11-10T16:11:24.106811
submit,PAPER-773,EURUSD,30.629,accepted,2025-11-10T16:11:24.137761
submit,PAPER-774,EURUSD,30.589000000000002,accepted,2025-11-10T16:11:24.168831
submit,PAPER-775,EURUSD,29.255,accepted,2025-11-10T16:11:24.198723
submit,PAPER-776,EURUSD,30.591,accepted,2025-11-10T16:11:24.229755
submit,PAPER-777,EURUSD,26.647000000000002,accepted,2025-11-10T16:11:24.257016
submit,PAPER-778,EURUSD,27.861,accepted,2025-11-10T16:11:24.285278
submit,PAPER-779,EURUSD,30.346,accepted,2025-11-10T16:11:24.316013
submit,PAPER-780,EURUSD,25.802,accepted,2025-11-10T16:11:24.342399
submit,PAPER-781,EURUSD,29.176000000000002,accepted,2025-11-10T16:11:24.372193
submit,PAPER-782,EURUSD,30.531,accepted,2025-11-10T16:11:24.403314
submit,PAPER-783,EURUSD,30.572,accepted,2025-11-10T16:11:24.434432
submit,PAPER-784,EURUSD,30.644000000000002,accepted,2025-11-10T16:11:24.465675
submit,PAPER-785,EURUSD,29.148,accepted,2025-11-10T16:11:24.495498
submit,PAPER-786,EURUSD,30.508,accepted,2025-11-10T16:11:24.526707
submit,PAPER-787,EURUSD,27.721,accepted,2025-11-10T16:11:24.555081
submit,PAPER-788,EURUSD,30.393,accepted,2025-11-10T16:11:24.585981
submit,PAPER-789,EURUSD,25.895999999999997,accepted,2025-11-10T16:11:24.612321
submit,PAPER-790,EURUSD,30.697,accepted,2025-11-10T16:11:24.643686
submit,PAPER-791,EURUSD,29.000999999999998,accepted,2025-11-10T16:11:24.673342
submit,PAPER-792,EURUSD,27.7,accepted,2025-11-10T16:11:24.701694
submit,PAPER-793,EURUSD,30.263,accepted,2025-11-10T16:11:24.732453
submit,PAPER-794,EURUSD,30.383,accepted,2025-11-10T16:11:24.763150
submit,PAPER-795,EURUSD,28.761,accepted,2025-11-10T16:11:24.792430
submit,PAPER-796,EURUSD,30.297,accepted,2025-11-10T16:11:24.823002
submit,PAPER-797,EURUSD,30.608,accepted,2025-11-10T16:11:24.853939
submit,PAPER-798,EURUSD,30.331,accepted,2025-11-10T16:11:24.884939
submit,PAPER-799,EURUSD,30.034000000000002,accepted,2025-11-10T16:11:24.915362
submit,PAPER-800,EURUSD,29.084,accepted,2025-11-10T16:11:24.944975
submit,PAPER-801,EURUSD,26.164,accepted,2025-11-10T16:11:24.971537
submit,PAPER-802,EURUSD,30.249000000000002,accepted,2025-11-10T16:11:25.002389
submit,PAPER-803,EURUSD,26.159000000000002,accepted,2025-11-10T16:11:25.028812
submit,PAPER-804,EURUSD,30.368,accepted,2025-11-10T16:11:25.059511
submit,PAPER-805,EURUSD,30.322000000000003,accepted,2025-11-10T16:11:25.090246
submit,PAPER-806,EURUSD,29.201999999999998,accepted,2025-11-10T16:11:25.119888
submit,PAPER-807,EURUSD,30.349,accepted,2025-11-10T16:11:25.150649
submit,PAPER-808,EURUSD,30.572,accepted,2025-11-10T16:11:25.181683
submit,PAPER-809,EURUSD,30.37,accepted,2025-11-10T16:11:25.212401
submit,PAPER-810,EURUSD,30.406,accepted,2025-11-10T16:11:25.243193
submit,PAPER-811,EURUSD,28.028000000000002,accepted,2025-11-10T16:11:25.271703
submit,PAPER-812,EURUSD,26.615,accepted,2025-11-10T16:11:25.298679
submit,PAPER-813,EURUSD,30.686999999999998,accepted,2025-11-10T16:11:25.330000
submit,PAPER-814,EURUSD,30.58,accepted,2025-11-10T16:11:25.361470
submit,PAPER-815,EURUSD,30.345,accepted,2025-11-10T16:11:25.392485
submit,PAPER-816,EURUSD,30.419999999999998,accepted,2025-11-10T16:11:25.423524
submit,PAPER-817,EURUSD,30.315,accepted,2025-11-10T16:11:25.454212
submit,PAPER-818,EURUSD,30.362000000000002,accepted,2025-11-10T16:11:25.484965
submit,PAPER-819,EURUSD,29.163,accepted,2025-11-10T16:11:25.514592
submit,PAPER-820,EURUSD,27.663,accepted,2025-11-10T16:11:25.542713
submit,PAPER-821,EURUSD,30.662,accepted,2025-11-10T16:11:25.573765
submit,PAPER-822,EURUSD,26.630999999999997,accepted,2025-11-10T16:11:25.600982
submit,PAPER-823,EURUSD,29.764,accepted,2025-11-10T16:11:25.631245
submit,PAPER-824,EURUSD,30.752000000000002,accepted,2025-11-10T16:11:25.662451
submit,PAPER-825,EURUSD,30.338,accepted,2025-11-10T16:11:25.693477
submit,PAPER-826,EURUSD,29.368,accepted,2025-11-10T16:11:25.724002
submit,PAPER-827,EURUSD,25.41,accepted,2025-11-10T16:11:25.749779
submit,PAPER-828,EURUSD,29.503999999999998,accepted,2025-11-10T16:11:25.779623
submit,PAPER-829,EURUSD,29.472,accepted,2025-11-10T16:11:25.809459
submit,PAPER-830,EURUSD,30.134,accepted,2025-11-10T16:11:25.840040
submit,PAPER-831,EURUSD,30.41,accepted,2025-11-10T16:11:25.870892
submit,PAPER-832,EURUSD,30.621,accepted,2025-11-10T16:11:25.902104
submit,PAPER-833,EURUSD,30.423,accepted,2025-11-10T16:11:25.933281
submit,PAPER-834,EURUSD,30.367,accepted,2025-11-10T16:11:25.964044
submit,PAPER-835,EURUSD,27.617,accepted,2025-11-10T16:11:25.992081
submit,PAPER-836,EURUSD,30.416999999999998,accepted,2025-11-10T16:11:26.023119
submit,PAPER-837,EURUSD,25.649,accepted,2025-11-10T16:11:26.049208
submit,PAPER-838,EURUSD,30.486,accepted,2025-11-10T16:11:26.080298
submit,PAPER-839,EURUSD,30.408,accepted,2025-11-10T16:11:26.111243
submit,PAPER-840,EURUSD,30.328,accepted,2025-11-10T16:11:26.141945
submit,PAPER-841,EURUSD,30.593,accepted,2025-11-10T16:11:26.172971
submit,PAPER-842,EURUSD,28.478,accepted,2025-11-10T16:11:26.201930
submit,PAPER-843,EURUSD,30.367,accepted,2025-11-10T16:11:26.232681
submit,PAPER-844,EURUSD,29.512,accepted,2025-11-10T16:11:26.262572
submit,PAPER-845,EURUSD,30.425,accepted,2025-11-10T16:11:26.293377
submit,PAPER-846,EURUSD,26.05,accepted,2025-11-10T16:11:26.319903
submit,PAPER-847,EURUSD,30.572,accepted,2025-11-10T16:11:26.350913
submit,PAPER-848,EURUSD,30.463,accepted,2025-11-10T16:11:26.381957
submit,PAPER-849,EURUSD,30.389,accepted,2025-11-10T16:11:26.412861
submit,PAPER-850,EURUSD,30.348,accepted,2025-11-10T16:11:26.443608
submit,PAPER-851,EURUSD,29.083000000000002,accepted,2025-11-10T16:11:26.473277
submit,PAPER-852,EURUSD,25.866,accepted,2025-11-10T16:11:26.499529
submit,PAPER-853,EURUSD,28.747000000000003,accepted,2025-11-10T16:11:26.528687
submit,PAPER-854,EURUSD,26.134999999999998,accepted,2025-11-10T16:11:26.555301
submit,PAPER-855,EURUSD,30.298,accepted,2025-11-10T16:11:26.585981
submit,PAPER-856,EURUSD,30.374000000000002,accepted,2025-11-10T16:11:26.616686
submit,PAPER-857,EURUSD,28.403000000000002,accepted,2025-11-10T16:11:26.645559
submit,PAPER-858,EURUSD,28.014,accepted,2025-11-10T16:11:26.674484
submit,PAPER-859,EURUSD,26.909,accepted,2025-11-10T16:11:26.702012
submit,PAPER-860,EURUSD,30.322000000000003,accepted,2025-11-10T16:11:26.732844
submit,PAPER-861,EURUSD,30.474,accepted,2025-11-10T16:11:26.763737
submit,PAPER-862,EURUSD,27.147000000000002,accepted,2025-11-10T16:11:26.791427
submit,PAPER-863,EURUSD,26.949,accepted,2025-11-10T16:11:26.819196
submit,PAPER-864,EURUSD,30.349999999999998,accepted,2025-11-10T16:11:26.849953
submit,PAPER-865,EURUSD,26.767,accepted,2025-11-10T16:11:26.877132
submit,PAPER-866,EURUSD,26.709,accepted,2025-11-10T16:11:26.904221
submit,PAPER-867,EURUSD,26.304000000000002,accepted,2025-11-10T16:11:26.931220
submit,PAPER-868,EURUSD,25.597,accepted,2025-11-10T16:11:26.957283
submit,PAPER-869,EURUSD,30.377000000000002,accepted,2025-11-10T16:11:26.988398
submit,PAPER-870,EURUSD,30.308,accepted,2025-11-10T16:11:27.019236
submit,PAPER-871,EURUSD,26.612000000000002,accepted,2025-11-10T16:11:27.046252
submit,PAPER-872,EURUSD,30.541999999999998,accepted,2025-11-10T16:11:27.077184
submit,PAPER-873,EURUSD,26.174,accepted,2025-11-10T16:11:27.104040
submit,PAPER-874,EURUSD,30.522000000000002,accepted,2025-11-10T16:11:27.135189
submit,PAPER-875,EURUSD,28.913,accepted,2025-11-10T16:11:27.164947
submit,PAPER-876,EURUSD,29.403,accepted,2025-11-10T16:11:27.194828
submit,PAPER-877,EURUSD,30.433999999999997,accepted,2025-11-10T16:11:27.225786
submit,PAPER-878,EURUSD,30.455,accepted,2025-11-10T16:11:27.256728
submit,PAPER-879,EURUSD,30.541,accepted,2025-11-10T16:11:27.287759
submit,PAPER-880,EURUSD,28.424999999999997,accepted,2025-11-10T16:11:27.316745
submit,PAPER-881,EURUSD,30.588,accepted,2025-11-10T16:11:27.347914
submit,PAPER-882,EURUSD,26.946,accepted,2025-11-10T16:11:27.375404
submit,PAPER-883,EURUSD,37.214999999999996,accepted,2025-11-10T16:11:27.413119
submit,PAPER-884,EURUSD,30.387,accepted,2025-11-10T16:11:27.447534
submit,PAPER-885,EURUSD,41.262,accepted,2025-11-10T16:11:27.490096
submit,PAPER-886,EURUSD,30.493,accepted,2025-11-10T16:11:27.521792
submit,PAPER-887,EURUSD,27.641,accepted,2025-11-10T16:11:27.553122
submit,PAPER-888,EURUSD,28.939,accepted,2025-11-10T16:11:27.582451
submit,PAPER-889,EURUSD,30.254,accepted,2025-11-10T16:11:27.613231
submit,PAPER-890,EURUSD,30.326999999999998,accepted,2025-11-10T16:11:27.643901
submit,PAPER-891,EURUSD,30.27,accepted,2025-11-10T16:11:27.674584
submit,PAPER-892,EURUSD,29.755,accepted,2025-11-10T16:11:27.704686
submit,PAPER-893,EURUSD,28.916,accepted,2025-11-10T16:11:27.733973
submit,PAPER-894,EURUSD,30.095,accepted,2025-11-10T16:11:27.764769
submit,PAPER-895,EURUSD,30.377000000000002,accepted,2025-11-10T16:11:27.795575
submit,PAPER-896,EURUSD,30.052,accepted,2025-11-10T16:11:27.826072
submit,PAPER-897,EURUSD,30.332,accepted,2025-11-10T16:11:27.856792
submit,PAPER-898,EURUSD,25.889,accepted,2025-11-10T16:11:27.883088
submit,PAPER-899,EURUSD,30.028,accepted,2025-11-10T16:11:27.913524
submit,PAPER-900,EURUSD,30.020000000000003,accepted,2025-11-10T16:11:27.943922
submit,PAPER-901,EURUSD,27.194,accepted,2025-11-10T16:11:27.971755
submit,PAPER-902,EURUSD,28.825,accepted,2025-11-10T16:11:28.000968
submit,PAPER-903,EURUSD,28.671,accepted,2025-11-10T16:11:28.030079
submit,PAPER-904,EURUSD,26.075999999999997,accepted,2025-11-10T16:11:28.056678
submit,PAPER-905,EURUSD,26.606,accepted,2025-11-10T16:11:28.083688
submit,PAPER-906,EURUSD,30.577,accepted,2025-11-10T16:11:28.114586
submit,PAPER-907,EURUSD,30.284,accepted,2025-11-10T16:11:28.145378
submit,PAPER-908,EURUSD,30.204,accepted,2025-11-10T16:11:28.175935
submit,PAPER-909,EURUSD,30.551,accepted,2025-11-10T16:11:28.207311
submit,PAPER-910,EURUSD,28.980999999999998,accepted,2025-11-10T16:11:28.237231
submit,PAPER-911,EURUSD,26.619,accepted,2025-11-10T16:11:28.264480
submit,PAPER-912,EURUSD,28.5,accepted,2025-11-10T16:11:28.293730
submit,PAPER-913,EURUSD,26.328,accepted,2025-11-10T16:11:28.320625
submit,PAPER-914,EURUSD,26.278,accepted,2025-11-10T16:11:28.347299
submit,PAPER-915,EURUSD,28.396,accepted,2025-11-10T16:11:28.376081
submit,PAPER-916,EURUSD,27.737000000000002,accepted,2025-11-10T16:11:28.404370
submit,PAPER-917,EURUSD,26.936999999999998,accepted,2025-11-10T16:11:28.431738
submit,PAPER-918,EURUSD,26.575000000000003,accepted,2025-11-10T16:11:28.458741
submit,PAPER-919,EURUSD,30.55,accepted,2025-11-10T16:11:28.489876
submit,PAPER-920,EURUSD,30.313,accepted,2025-11-10T16:11:28.520723
submit,PAPER-921,EURUSD,29.647,accepted,2025-11-10T16:11:28.550902
submit,PAPER-922,EURUSD,26.606,accepted,2025-11-10T16:11:28.578074
submit,PAPER-923,EURUSD,30.343,accepted,2025-11-10T16:11:28.608802
submit,PAPER-924,EURUSD,28.19,accepted,2025-11-10T16:11:28.637374
submit,PAPER-925,EURUSD,28.387,accepted,2025-11-10T16:11:28.666221
submit,PAPER-926,EURUSD,30.3,accepted,2025-11-10T16:11:28.696964
submit,PAPER-927,EURUSD,27.663,accepted,2025-11-10T16:11:28.725001
submit,PAPER-928,EURUSD,30.183,accepted,2025-11-10T16:11:28.755613
submit,PAPER-929,EURUSD,29.439,accepted,2025-11-10T16:11:28.785392
submit,PAPER-930,EURUSD,30.286,accepted,2025-11-10T16:11:28.816094
submit,PAPER-931,EURUSD,30.425,accepted,2025-11-10T16:11:28.846931
submit,PAPER-932,EURUSD,30.053,accepted,2025-11-10T16:11:28.877548
submit,PAPER-933,EURUSD,27.165000000000003,accepted,2025-11-10T16:11:28.905060
submit,PAPER-934,EURUSD,28.829,accepted,2025-11-10T16:11:28.934311
submit,PAPER-935,EURUSD,30.447,accepted,2025-11-10T16:11:28.965204
submit,PAPER-936,EURUSD,30.316,accepted,2025-11-10T16:11:28.996014
submit,PAPER-937,EURUSD,25.929000000000002,accepted,2025-11-10T16:11:29.022298
submit,PAPER-938,EURUSD,30.297,accepted,2025-11-10T16:11:29.052954
submit,PAPER-939,EURUSD,30.363999999999997,accepted,2025-11-10T16:11:29.083733
submit,PAPER-940,EURUSD,26.642,accepted,2025-11-10T16:11:29.110742
submit,PAPER-941,EURUSD,30.486,accepted,2025-11-10T16:11:29.141685
submit,PAPER-942,EURUSD,30.511,accepted,2025-11-10T16:11:29.172707
submit,PAPER-943,EURUSD,28.886,accepted,2025-11-10T16:11:29.202463
submit,PAPER-944,EURUSD,30.346,accepted,2025-11-10T16:11:29.233158
submit,PAPER-945,EURUSD,30.213,accepted,2025-11-10T16:11:29.263762
submit,PAPER-946,EURUSD,30.398,accepted,2025-11-10T16:11:29.294430
submit,PAPER-947,EURUSD,30.296,accepted,2025-11-10T16:11:29.325160
submit,PAPER-948,EURUSD,29.735999999999997,accepted,2025-11-10T16:11:29.355381
submit,PAPER-949,EURUSD,27.189,accepted,2025-11-10T16:11:29.383089
submit,PAPER-950,EURUSD,30.508,accepted,2025-11-10T16:11:29.414040
submit,PAPER-951,EURUSD,30.459,accepted,2025-11-10T16:11:29.444985
submit,PAPER-952,EURUSD,26.31,accepted,2025-11-10T16:11:29.471795
submit,PAPER-953,EURUSD,30.362000000000002,accepted,2025-11-10T16:11:29.502583
submit,PAPER-954,EURUSD,30.419,accepted,2025-11-10T16:11:29.533452
submit,PAPER-955,EURUSD,30.323,accepted,2025-11-10T16:11:29.564234
submit,PAPER-956,EURUSD,29.169,accepted,2025-11-10T16:11:29.593786
submit,PAPER-957,EURUSD,25.518,accepted,2025-11-10T16:11:29.619655
submit,PAPER-958,EURUSD,26.228,accepted,2025-11-10T16:11:29.646326
submit,PAPER-959,EURUSD,30.371,accepted,2025-11-10T16:11:29.677145
submit,PAPER-960,EURUSD,30.196,accepted,2025-11-10T16:11:29.707763
submit,PAPER-961,EURUSD,29.285999999999998,accepted,2025-11-10T16:11:29.737344
submit,PAPER-962,EURUSD,27.209,accepted,2025-11-10T16:11:29.764882
submit,PAPER-963,EURUSD,28.68,accepted,2025-11-10T16:11:29.794005
submit,PAPER-964,EURUSD,30.31,accepted,2025-11-10T16:11:29.824790
submit,PAPER-965,EURUSD,29.862,accepted,2025-11-10T16:11:29.855030
submit,PAPER-966,EURUSD,30.448,accepted,2025-11-10T16:11:29.885889
submit,PAPER-967,EURUSD,30.338,accepted,2025-11-10T16:11:29.916692
submit,PAPER-968,EURUSD,28.185000000000002,accepted,2025-11-10T16:11:29.945359
submit,PAPER-969,EURUSD,30.355,accepted,2025-11-10T16:11:29.976150
submit,PAPER-970,EURUSD,30.308,accepted,2025-11-10T16:11:30.006945
submit,PAPER-971,EURUSD,30.38,accepted,2025-11-10T16:11:30.037656
submit,PAPER-972,EURUSD,30.485000000000003,accepted,2025-11-10T16:11:30.068848
submit,PAPER-973,EURUSD,30.583,accepted,2025-11-10T16:11:30.099903
submit,PAPER-974,EURUSD,30.535,accepted,2025-11-10T16:11:30.130998
submit,PAPER-975,EURUSD,28.868000000000002,accepted,2025-11-10T16:11:30.160864
submit,PAPER-976,EURUSD,26.155,accepted,2025-11-10T16:11:30.187564
submit,PAPER-977,EURUSD,30.447,accepted,2025-11-10T16:11:30.218585
submit,PAPER-978,EURUSD,30.401999999999997,accepted,2025-11-10T16:11:30.249872
submit,PAPER-979,EURUSD,30.351,accepted,2025-11-10T16:11:30.280531
submit,PAPER-980,EURUSD,31.293000000000003,accepted,2025-11-10T16:11:30.312336
submit,PAPER-981,EURUSD,30.258,accepted,2025-11-10T16:11:30.344778
submit,PAPER-982,EURUSD,30.31,accepted,2025-11-10T16:11:30.375426
submit,PAPER-983,EURUSD,29.081,accepted,2025-11-10T16:11:30.404971
submit,PAPER-984,EURUSD,25.959,accepted,2025-11-10T16:11:30.431502
submit,PAPER-985,EURUSD,26.334,accepted,2025-11-10T16:11:30.458189
submit,PAPER-986,EURUSD,30.058,accepted,2025-11-10T16:11:30.488804
submit,PAPER-987,EURUSD,30.476,accepted,2025-11-10T16:11:30.519705
submit,PAPER-988,EURUSD,28.339,accepted,2025-11-10T16:11:30.548449
submit,PAPER-989,EURUSD,28.452,accepted,2025-11-10T16:11:30.577355
submit,PAPER-990,EURUSD,29.573999999999998,accepted,2025-11-10T16:11:30.607451
submit,PAPER-991,EURUSD,30.411,accepted,2025-11-10T16:11:30.638364
submit,PAPER-992,EURUSD,30.604,accepted,2025-11-10T16:11:30.669435
submit,PAPER-993,EURUSD,26.964,accepted,2025-11-10T16:11:30.696882
submit,PAPER-994,EURUSD,30.567,accepted,2025-11-10T16:11:30.728078
submit,PAPER-995,EURUSD,30.478,accepted,2025-11-10T16:11:30.759192
submit,PAPER-996,EURUSD,30.319,accepted,2025-11-10T16:11:30.790010
submit,PAPER-997,EURUSD,30.599,accepted,2025-11-10T16:11:30.821267
submit,PAPER-998,EURUSD,30.576,accepted,2025-11-10T16:11:30.852577
submit,PAPER-999,EURUSD,30.32,accepted,2025-11-10T16:11:30.883453
submit,PAPER-1000,EURUSD,30.308999999999997,accepted,2025-11-10T16:11:30.914452
submit,PAPER-1001,EURUSD,30.332,accepted,2025-11-10T16:11:30.945229
submit,PAPER-1002,EURUSD,27.501,accepted,2025-11-10T16:11:30.973252
submit,PAPER-1003,EURUSD,29.544,accepted,2025-11-10T16:11:31.003164
submit,PAPER-1004,EURUSD,30.317,accepted,2025-11-10T16:11:31.033879
submit,PAPER-1005,EURUSD,30.398,accepted,2025-11-10T16:11:31.064881
submit,PAPER-1006,EURUSD,27.142,accepted,2025-11-10T16:11:31.092452
submit,PAPER-1007,EURUSD,27.752,accepted,2025-11-10T16:11:31.120631
submit,PAPER-1008,EURUSD,25.787999999999997,accepted,2025-11-10T16:11:31.146927
submit,PAPER-1009,EURUSD,27.694,accepted,2025-11-10T16:11:31.175089
submit,PAPER-1010,EURUSD,29.639,accepted,2025-11-10T16:11:31.205077
submit,PAPER-1011,EURUSD,30.433999999999997,accepted,2025-11-10T16:11:31.235873
submit,PAPER-1012,EURUSD,27.872,accepted,2025-11-10T16:11:31.264116
submit,PAPER-1013,EURUSD,28.194,accepted,2025-11-10T16:11:31.292609
submit,PAPER-1014,EURUSD,25.843,accepted,2025-11-10T16:11:31.318878
submit,PAPER-1015,EURUSD,30.322000000000003,accepted,2025-11-10T16:11:31.349619
submit,PAPER-1016,EURUSD,30.287000000000003,accepted,2025-11-10T16:11:31.380262
submit,PAPER-1017,EURUSD,28.719,accepted,2025-11-10T16:11:31.409352
submit,PAPER-1018,EURUSD,30.363999999999997,accepted,2025-11-10T16:11:31.440417
submit,PAPER-1019,EURUSD,30.449,accepted,2025-11-10T16:11:31.471290
submit,PAPER-1020,EURUSD,30.328,accepted,2025-11-10T16:11:31.501968
submit,PAPER-1021,EURUSD,27.497,accepted,2025-11-10T16:11:31.529931
submit,PAPER-1022,EURUSD,26.034000000000002,accepted,2025-11-10T16:11:31.556955
submit,PAPER-1023,EURUSD,26.762999999999998,accepted,2025-11-10T16:11:31.584338
submit,PAPER-1024,EURUSD,25.797,accepted,2025-11-10T16:11:31.610623
submit,PAPER-1025,EURUSD,28.985,accepted,2025-11-10T16:11:31.639959
submit,PAPER-1026,EURUSD,28.427,accepted,2025-11-10T16:11:31.668730
submit,PAPER-1027,EURUSD,28.191000000000003,accepted,2025-11-10T16:11:31.697412
submit,PAPER-1028,EURUSD,29.835,accepted,2025-11-10T16:11:31.727722
submit,PAPER-1029,EURUSD,28.577,accepted,2025-11-10T16:11:31.756644
submit,PAPER-1030,EURUSD,30.582,accepted,2025-11-10T16:11:31.788101
submit,PAPER-1031,EURUSD,30.611,accepted,2025-11-10T16:11:31.819419
submit,PAPER-1032,EURUSD,28.691000000000003,accepted,2025-11-10T16:11:31.848841
submit,PAPER-1033,EURUSD,33.219,accepted,2025-11-10T16:11:31.884513
submit,PAPER-1034,EURUSD,26.89,accepted,2025-11-10T16:11:31.911873
submit,PAPER-1035,EURUSD,30.401999999999997,accepted,2025-11-10T16:11:31.942971
submit,PAPER-1036,EURUSD,29.578,accepted,2025-11-10T16:11:31.973087
submit,PAPER-1037,EURUSD,27.028,accepted,2025-11-10T16:11:32.000788
submit,PAPER-1038,EURUSD,30.315,accepted,2025-11-10T16:11:32.031485
