sharpe,ann_return,ann_vol,max_drawdown,trades,return_pct,win_rate,rr,expectancy,median_hold,symbol,fast,slow,atr_sl,atr_tp,rsi_long_thresh,rsi_short_thresh,cooldown,trailing_enable_atr_mult,trailing_atr_mult
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,55,35,12,1.0,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,55,40,12,0.5,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,55,35,12,0.5,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,60,35,12,0.5,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,60,35,12,1.0,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,60,40,12,0.5,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,60,40,12,1.0,0.5
-1.0743127095527667,-0.008339072600083708,0.007762239547138226,-0.010386262725825287,200,-0.008599032529333805,0.15,3.8114492858938953,-8.576807057333518,0 days 20:30:00,EURUSD,30,120,2.0,,55,40,12,1.0,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,55,40,0,0.5,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,55,40,0,1.0,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,60,40,0,0.5,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,60,35,0,0.5,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,60,35,0,1.0,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,55,35,0,1.0,0.5
-1.083984084051741,-0.008652353706880778,0.00798199330984622,-0.010799079015935487,262,-0.00892264034757162,0.13740458015267176,4.211818722661597,-6.788938450054759,0 days 11:00:00,EURUSD,30,120,1.5,,60,40,0,1.0,0.5
